2.732780;2.999623
14.999989;16.992748
10.491367;0.002263
2.732780;2.999623
14.999989;16.992748
10.491436;0.002340
2.732780;2.999623
14.999989;16.992748
10.491354;0.002300
2.732780;2.999623
14.999986;16.992746
10.491425;0.002262
2.732780;2.999623
14.999986;16.992746
10.491393;0.002147
2.732780;2.999623
14.999989;16.992748
10.491323;0.002268
2.732780;2.999623
14.999989;16.992748
10.491326;0.002270
2.732780;2.999623
14.999991;16.992750
10.491330;0.002247
2.732780;2.999623
14.999991;16.992750
10.491348;0.002312
2.732780;2.999623
14.999989;16.992748
10.491377;0.002287
2.732780;2.999623
14.999989;16.992748
10.491364;0.002199
2.732780;2.999623
14.999989;16.992748
10.491354;0.002228
2.732780;2.999623
14.999989;16.992748
10.491433;0.002251
2.732780;2.999623
14.999991;16.992750
10.491421;0.002253
2.732780;2.999623
14.999989;16.992748
10.491357;0.002225
2.732780;2.999623
14.999990;16.992752
10.491325;0.002267
2.732780;2.999623
14.999989;16.992748
10.491382;0.002223
2.732780;2.999623
14.999989;16.992748
10.491337;0.002250
2.732780;2.999623
14.999989;16.992748
10.491395;0.002247
2.732780;2.999623
14.999989;16.992748
10.491446;0.002312
2.732780;2.999623
14.999989;16.992748
10.491447;0.002361
2.732780;2.999623
14.999989;16.992748
10.491328;0.002263
2.732780;2.999623
14.999990;16.992752
10.491247;0.002242
2.732780;2.999623
14.999989;16.992748
10.491360;0.002240
2.732780;2.999623
14.999989;16.992750
10.491399;0.002301
2.732780;2.999623
14.999989;16.992748
10.491443;0.002308
2.732780;2.999623
14.999989;16.992748
10.491361;0.002197
2.732780;2.999623
14.999989;16.992748
10.491365;0.002331
2.732780;2.999623
14.999989;16.992748
10.491392;0.002294
2.732780;2.999623
14.999989;16.992748
10.491397;0.002216
2.732780;2.999623
14.999992;16.992752
10.491361;0.002300
2.732780;2.999623
14.999989;16.992748
10.491451;0.002336
2.732780;2.999623
14.999989;16.992748
10.491467;0.002191
2.732780;2.999623
14.999990;16.992752
10.491521;0.002338
2.732780;2.999623
14.999989;16.992748
10.491478;0.002238
2.732780;2.999623
14.999990;16.992752
10.491304;0.002288
2.732780;2.999623
14.999986;16.992746
10.491292;0.002188
2.732780;2.999623
14.999992;16.992752
10.491402;0.002300
2.732780;2.999623
14.999991;16.992750
10.491397;0.002199
2.732780;2.999623
14.999989;16.992748
10.491314;0.002283
2.732780;2.999623
14.999989;16.992748
10.491320;0.002229
2.732780;2.999623
14.999989;16.992748
10.491325;0.002269
2.732780;2.999623
14.999989;16.992748
10.491522;0.002248
2.732780;2.999623
14.999991;16.992750
10.491390;0.002205
2.732780;2.999623
14.999989;16.992748
10.491398;0.002321
2.732780;2.999623
14.999989;16.992750
10.491405;0.002310
2.732780;2.999623
14.999989;16.992748
10.491341;0.002261
2.732780;2.999623
14.999991;16.992750
2.732780;2.999623
2.732780;2.999623
14.999989;16.992748
10.491438;0.002342
2.732780;2.999623
14.999989;16.992748
10.491366;0.002338
2.732780;2.999623
14.999990;16.992748
10.491308;0.002263
2.732780;2.999623
14.999991;16.992750
10.491254;0.002252
2.732780;2.999623
14.999986;16.992746
10.491343;0.002240
2.732780;2.999623
14.999989;16.992748
10.491372;0.002210
2.732780;2.999623
14.999989;16.992748
10.491418;0.002323
2.732780;2.999623
14.999989;16.992748
10.491448;0.002259
2.732780;2.999623
14.999989;16.992748
10.491363;0.002224
2.732780;2.999623
14.999989;16.992748
10.491343;0.002239
2.732780;2.999623
14.999989;16.992748
10.491406;0.002208
2.732780;2.999623
14.999989;16.992748
10.491447;0.002317
2.732780;2.999623
14.999990;16.992752
10.491323;0.002274
2.732780;2.999623
14.999991;16.992750
10.491353;0.002209
2.732780;2.999623
14.999989;16.992748
10.491342;0.002152
2.732780;2.999623
14.999989;16.992748
10.491367;0.002230
2.732780;2.999623
14.999986;16.992746
10.491454;0.002347
2.732780;2.999623
14.999991;16.992750
10.491402;0.002285
2.732780;2.999623
14.999992;16.992752
10.491431;0.002377
2.732780;2.999623
14.999989;16.992748
10.491440;0.002338
2.732780;2.999623
14.999990;16.992752
10.491385;0.002304
2.732780;2.999623
14.999990;16.992752
10.491541;0.002259
2.732780;2.999623
14.999992;16.992752
10.491426;0.002262
2.732780;2.999623
14.999989;16.992748
10.491389;0.002238
2.732780;2.999623
14.999989;16.992748
10.491377;0.002214
2.732780;2.999623
14.999989;16.992748
10.491463;0.002285
2.732780;2.999623
14.999986;16.992746
10.491343;0.002245
2.732780;2.999623
14.999989;16.992748
10.491269;0.002270
2.732780;2.999623
14.999989;16.992748
10.491362;0.002296
2.732780;2.999623
14.999989;16.992748
10.491407;0.002220
2.732780;2.999623
14.999989;16.992748
10.491358;0.002240
2.732780;2.999623
14.999989;16.992748
10.491376;0.002289
2.732780;2.999623
14.999992;16.992752
10.491326;0.002278
2.732780;2.999623
14.999991;16.992750
10.491391;0.002307
2.732780;2.999623
14.999989;16.992748
10.491322;0.002205
2.732780;2.999623
14.999992;16.992752
10.491382;0.002252
2.732780;2.999623
14.999986;16.992746
10.491371;0.002275
2.732780;2.999622
14.999992;16.992752
10.491360;0.002293
2.732780;2.999623
14.999989;16.992748
10.491331;0.002334
2.732780;2.999623
14.999991;16.992750
10.491391;0.002291
2.732780;2.999623
14.999989;16.992748
10.491347;0.002281
2.732780;2.999623
14.999991;16.992750
10.491327;0.002195
2.732780;2.999623
14.999989;16.992750
10.491372;0.002290
2.732780;2.999623
14.999989;16.992748
10.491364;0.002298
2.732780;2.999623
14.999991;16.992750
10.491329;0.002238
2.732780;2.999623
14.999988;16.992746
10.491443;0.002289
2.732780;2.999623
14.999991;16.992750
10.491381;0.002271
2.732780;2.999623
14.999989;16.992748
10.491324;0.002301
2.732780;2.999623
14.999989;16.992748
10.491282;0.002144
2.732780;2.999623
14.999991;16.992750
10.491369;0.002218
2.732780;2.999623
14.999989;16.992748
10.491324;0.002250
2.732780;2.999623
14.999989;16.992748
10.491329;0.002235
2.732780;2.999623
14.999989;16.992748
10.491385;0.002350
2.732780;2.999623
14.999989;16.992748
10.491308;0.002277
2.732780;2.999623
14.999989;16.992748
10.491458;0.002352
2.732780;2.999623
14.999989;16.992748
10.491417;0.002320
2.732780;2.999623
14.999989;16.992748
10.491392;0.002261
2.732780;2.999623
14.999989;16.992748
10.491329;0.002270
2.732780;2.999623
14.999990;16.992752
10.491463;0.002298
2.732780;2.999623
14.999990;16.992752
10.491325;0.002195
2.732780;2.999623
14.999989;16.992748
10.491360;0.002222
2.732780;2.999623
14.999991;16.992750
10.491358;0.002222
2.732780;2.999623
14.999989;16.992748
10.491450;0.002226
2.732780;2.999623
14.999989;16.992748
10.491339;0.002291
2.732780;2.999623
14.999989;16.992748
10.491303;0.002223
2.732780;2.999623
14.999989;16.992748
10.491254;0.002247
2.732780;2.999623
14.999989;16.992748
10.491373;0.002211
2.732780;2.999623
14.999989;16.992750
10.491382;0.002198
2.732780;2.999623
14.999989;16.992748
10.491403;0.002307
2.732780;2.999623
14.999989;16.992748
10.491311;0.002253
2.732780;2.999623
14.999990;16.992752
10.491326;0.002266
2.732780;2.999623
14.999989;16.992750
10.491337;0.002245
2.732780;2.999623
14.999989;16.992748
10.491400;0.002249
2.732780;2.999622
14.999989;16.992748
10.491415;0.002316
2.732780;2.999623
14.999989;16.992750
10.491421;0.002339
2.732780;2.999623
14.999989;16.992748
10.491397;0.002150
2.732780;2.999623
14.999989;16.992748
10.491475;0.002233
2.732780;2.999623
14.999989;16.992748
10.491388;0.002234
2.732780;2.999623
14.999989;16.992748
10.491324;0.002274
2.732780;2.999623
14.999989;16.992748
10.491400;0.002259
2.732780;2.999623
14.999989;16.992748
10.491385;0.002201
2.732780;2.999623
14.999989;16.992748
10.491390;0.002239
2.732780;2.999623
14.999989;16.992748
10.491387;0.002264
2.732780;2.999623
14.999989;16.992748
10.491284;0.002305
2.732780;2.999623
14.999989;16.992748
10.491512;0.002316
2.732780;2.999623
14.999989;16.992748
10.491492;0.002265
2.732780;2.999623
14.999989;16.992748
10.491321;0.002269
2.732780;2.999623
14.999989;16.992748
10.491358;0.002306
2.732780;2.999623
14.999989;16.992748
10.491439;0.002152
2.732780;2.999623
14.999989;16.992748
10.491465;0.002350
2.732780;2.999622
14.999990;16.992752
10.491435;0.002260
2.732780;2.999623
14.999989;16.992748
10.491486;0.002282
2.732780;2.999623
14.999992;16.992752
10.491353;0.002250
2.732780;2.999623
14.999989;16.992748
10.491326;0.002220
2.732780;2.999623
14.999989;16.992748
10.491453;0.002337
2.732780;2.999623
14.999989;16.992748
10.491361;0.002233
2.732780;2.999623
14.999990;16.992752
10.491402;0.002205
2.732780;2.999623
14.999989;16.992748
10.491385;0.002211
2.732780;2.999623
14.999989;16.992750
10.491316;0.002240
2.732780;2.999623
14.999989;16.992748
10.491338;0.002248
2.732780;2.999623
14.999989;16.992748
10.491321;0.002290
2.732780;2.999623
14.999989;16.992748
10.491349;0.002295
2.732780;2.999623
14.999989;16.992748
10.491385;0.002225
2.732780;2.999623
14.999989;16.992748
10.491300;0.002203
2.732780;2.999623
14.999989;16.992748
10.491394;0.002291
2.732780;2.999623
14.999992;16.992752
10.491352;0.002267
2.732780;2.999623
14.999989;16.992750
10.491417;0.002347
2.732780;2.999623
14.999989;16.992748
10.491339;0.002216
2.732780;2.999623
14.999990;16.992752
10.491404;0.002218
2.732780;2.999623
14.999990;16.992752
10.491420;0.002320
2.732780;2.999623
14.999991;16.992750
10.491429;0.002342
2.732780;2.999623
14.999989;16.992748
10.491326;0.002236
2.732780;2.999623
14.999989;16.992750
10.491372;0.002210
2.732780;2.999623
14.999989;16.992748
10.491329;0.002189
2.732780;2.999623
14.999989;16.992750
10.491391;0.002194
2.732780;2.999623
14.999986;16.992746
10.491292;0.002155
2.732780;2.999623
14.999990;16.992748
10.491495;0.002240
2.732780;2.999623
14.999989;16.992748
10.491476;0.002235
2.732780;2.999623
14.999989;16.992748
10.491343;0.002239
2.732780;2.999623
14.999989;16.992748
10.491331;0.002169
2.732780;2.999623
14.999989;16.992748
10.491346;0.002266
2.732780;2.999623
14.999990;16.992752
10.491364;0.002148
2.732780;2.999623
14.999992;16.992752
10.491373;0.002199
2.732780;2.999623
14.999990;16.992752
10.491310;0.002229
2.732780;2.999623
14.999989;16.992748
10.491492;0.002252
2.732780;2.999623
14.999989;16.992748
10.491341;0.002240
2.732780;2.999623
14.999989;16.992748
10.491488;0.002310
2.732780;2.999623
14.999991;16.992750
10.491352;0.002203
2.732780;2.999623
14.999989;16.992748
10.491342;0.002246
2.732780;2.999623
14.999989;16.992748
10.491343;0.002302
2.732780;2.999623
14.999990;16.992752
10.491388;0.002196
2.732780;2.999623
14.999989;16.992748
10.491404;0.002307
2.732780;2.999623
14.999989;16.992748
10.491318;0.002183
2.732780;2.999623
14.999986;16.992746
10.491328;0.002213
2.732780;2.999623
14.999990;16.992752
10.491340;0.002213
2.732780;2.999623
14.999989;16.992748
10.491277;0.002204
2.732780;2.999623
14.999990;16.992752
10.491328;0.002263
2.732780;2.999623
14.999989;16.992750
10.491375;0.002287
2.732780;2.999623
14.999991;16.992750
10.491376;0.002305
2.732780;2.999623
14.999990;16.992752
10.491362;0.002246
2.732780;2.999623
14.999989;16.992748
10.491405;0.002310
2.732780;2.999623
14.999989;16.992748
10.491444;0.002248
2.732780;2.999623
14.999991;16.992750
10.491435;0.002140
2.732780;2.999623
14.999989;16.992748
10.491371;0.002277
2.732780;2.999623
14.999989;16.992748
10.491427;0.002255
2.732780;2.999623
14.999991;16.992750
10.491343;0.002309
2.732780;2.999623
14.999989;16.992748
10.491434;0.002249
2.732780;2.999623
14.999990;16.992752
10.491371;0.002282
2.732780;2.999623
14.999989;16.992748
10.491267;0.002274
2.732780;2.999623
14.999989;16.992748
10.491366;0.002282
2.732780;2.999623
14.999989;16.992748
10.491380;0.002265
2.732780;2.999623
14.999989;16.992748
10.491281;0.002314
2.732780;2.999623
14.999988;16.992746
10.491351;0.002220
2.732780;2.999623
14.999989;16.992748
10.491389;0.002224
2.732780;2.999623
14.999990;16.992752
10.491339;0.002193
2.732780;2.999623
14.999992;16.992752
10.491446;0.002256
2.732780;2.999623
14.999991;16.992750
10.491346;0.002255
2.732780;2.999623
14.999989;16.992750
10.491375;0.002285
2.732780;2.999623
14.999986;16.992746
10.491345;0.002215
2.732780;2.999623
14.999989;16.992750
10.491404;0.002349
2.732780;2.999623
14.999989;16.992748
2.732780;2.999623
2.732780;2.999623
14.999991;16.992750
10.491428;0.002248
2.732780;2.999623
14.999989;16.992748
10.491324;0.002268
2.732780;2.999623
14.999989;16.992748
10.491376;0.002265
2.732780;2.999623
14.999990;16.992752
10.491424;0.002278
2.732780;2.999623
14.999989;16.992748
10.491322;0.002221
2.732780;2.999623
14.999989;16.992748
10.491336;0.002211
2.732780;2.999623
14.999989;16.992748
10.491376;0.002229
2.732780;2.999623
14.999989;16.992750
10.491405;0.002308
2.732780;2.999623
14.999989;16.992748
10.491323;0.002273
2.732780;2.999623
14.999989;16.992748
10.491361;0.002262
2.732780;2.999623
14.999989;16.992748
10.491330;0.002255
2.732780;2.999623
14.999989;16.992748
10.491416;0.002314
2.732780;2.999623
14.999991;16.992750
10.491372;0.002287
2.732780;2.999623
14.999991;16.992750
10.491398;0.002297
2.732780;2.999623
14.999989;16.992748
10.491432;0.002263
2.732780;2.999623
14.999989;16.992748
10.491391;0.002311
2.732780;2.999623
14.999989;16.992748
10.491388;0.002253
2.732780;2.999623
14.999989;16.992748
10.491350;0.002196
2.732780;2.999623
14.999989;16.992748
10.491322;0.002265
2.732780;2.999623
14.999990;16.992752
10.491323;0.002266
2.732780;2.999623
14.999989;16.992750
10.491348;0.002252
2.732780;2.999623
14.999989;16.992748
10.491383;0.002197
2.732780;2.999623
14.999986;16.992746
10.491327;0.002218
2.732780;2.999623
14.999990;16.992752
10.491357;0.002269
2.732780;2.999623
14.999990;16.992752
10.491382;0.002270
2.732780;2.999623
14.999989;16.992748
10.491308;0.002265
2.732780;2.999623
14.999989;16.992748
10.491358;0.002301
2.732780;2.999623
14.999989;16.992748
10.491323;0.002254
2.732780;2.999623
14.999986;16.992746
10.491354;0.002320
2.732780;2.999623
14.999989;16.992748
10.491311;0.002254
2.732780;2.999623
14.999990;16.992752
10.491433;0.002270
2.732780;2.999623
14.999989;16.992748
10.491394;0.002289
2.732780;2.999623
14.999989;16.992748
10.491250;0.002264
2.732780;2.999623
14.999989;16.992750
10.491367;0.002283
2.732780;2.999623
14.999989;16.992748
10.491503;0.002232
2.732780;2.999623
14.999989;16.992748
10.491319;0.002197
2.732780;2.999623
14.999989;16.992748
10.491389;0.002289
2.732780;2.999623
14.999989;16.992748
10.491396;0.002300
2.732780;2.999623
14.999989;16.992748
10.491426;0.002238
2.732780;2.999623
14.999989;16.992748
10.491323;0.002284
2.732780;2.999623
14.999989;16.992748
10.491405;0.002334
2.732780;2.999623
14.999989;16.992748
10.491404;0.002304
2.732780;2.999623
14.999989;16.992748
10.491322;0.002193
2.732780;2.999623
14.999990;16.992752
10.491335;0.002164
2.732780;2.999623
14.999989;16.992748
10.491382;0.002386
2.732780;2.999623
14.999989;16.992748
10.491406;0.002225
2.732780;2.999623
